574.67926,583.59436,598.80188,601.82074,626.7547,638.38678,669.21698,696.01886,694.6698,698.12262,723.5,720.22644,736.55658,752.32074,753.81134,757.29248,764.31134,785.02832,762.01886,797.22644,793.43396,790.87738,806.13208,812.20752,821.2547,823.4245,829.53772,826.76416,859.2547,857.0755,887.17926,849.62262,894.50946,889.62262,906.31134,903.77356,926.79248,921.7547,941.27356,926.1698,935.26416,935.56604,906.45282,872.93396,888.0755,865.3396,854.04718,833.4151,842.20752,820.95282,815.50946,801.68866,795.86792,806.45282,777.3302,767.97168,747.97168,758.64148,728.21698,736.4245,711.7453,703.81134,701.15094,689.38678,682.77356,680.89624,680.97168,674.22644,665.77356,663.28302,649.05658,633.68866,643.50946,633,626.14148,622.6698,619.2547,631.45282,608.31134,612.96228,618.72644,613.72644,605.73584,616.38678,620.67926,617.71698,604.99054,619.14148,614.4151,625.63208,630.55658,636.1604,624.76416
540.21008,543.05884,563.66388,575.78992,579.57141,605.7395,618.94116,639.77313,651.81512,658.04199,687.59662,695.51263,708.96637,691.89917,711.84875,708.81512,719.05042,731.521,736.03363,746.35297,748.36975,744.05884,755.72272,770,775.83191,774.28571,777.37817,783.63867,791.70587,821.42859,810.48737,815.8067,835.0672,837.59662,857.73108,865.11768,860.94116,883.9328,881.96637,869.68909,878.30255,872.47058,871.12604,853.12604,843.9328,812.98322,806.35297,793.94116,783.95801,769.57983,771.42017,753.57983,758,754.21008,736.97479,734.25208,711.44537,710.21851,679.79834,682.13446,661.83191,668.13446,664.02521,654.88232,635.89917,642.09241,635.79834,635.05042,613.70587,619.50421,622.7395,607.70587,600,603.30255,592.75629,585.15967,579.94116,589.52942,579.51263,571.35297,573.30255,586.67224,575.48737,572.521,571.65546,580.75629,578.52942,574.84033,574.04199,584.89917,593.74792,594.05884,606.66388
515.06665,532.79169,533.20001,548.79169,562.00836,572.30835,593.02502,604.41669,607.40833,626.29169,644.10834,669.65833,660.15833,661.81665,687.25,676.57501,689.78333,704.14166,706.09998,716.39166,714.04169,720.10834,734.63336,722.69165,736.19165,738.29999,751.25,745.85834,747.29999,758.04999,753.61664,769.68335,789.11664,792.75836,805.30835,823.07501,827.29999,848.55835,826.73334,832.42499,833.65002,845.08331,823.375,805.98334,801.43335,780.625,759.91669,756.49164,741.34998,739.76666,736.84998,722.65002,724.27502,714.58331,709.84167,697.25836,677.89166,682.50836,661.16669,644.55835,644.02502,638.20001,645.64166,625.95831,625.31665,620.45001,605.5,603.99164,595.98334,596.29169,595.17499,585.91669,571.02502,581.43335,567.31665,572.38336,565.625,564.29999,562.74164,537.375,556.51666,550.84998,569.17499,554.35834,552.125,542.54169,561.75,551.66669,560.25836,573.44165,559.01666,574.42499,569.50836
494.36365,495.78787,507.04544,527.09088,533.80304,551.61365,563.07574,574.26514,601.38635,606.13635,612.54547,626.15149,626.21973,637.47729,644.08331,642.89392,663.56061,669.01514,658.57574,684.66669,663.23486,676.91669,668.92426,684.32574,686.47729,690.04547,704.80304,704.64392,707.12122,723.7121,719.18182,730.18182,762.23486,748.69696,760.19696,778.51514,782.46973,797.95453,805.60608,789.42426,807.75,783.55304,786.32574,785.76514,759.13635,747.21973,729.18939,722.03027,694.41669,682.93939,685.65912,689.24243,687.17426,687.29547,667.03027,641.05304,643.40912,632.90149,628.68182,619.34088,607.40149,597.89392,612.43939,590.36365,583.16669,597.4621,567.15912,577.75,576.18182,562.31818,549.62878,551.83331,553.43939,541.88635,533.75,534.99243,528.09088,539.12878,540.03027,525.49243,540.50757,517.00757,533.40912,530.85608,527.44696,521.12878,522.10608,531.12878,544.21973,538.65149,537.31818,550.80304,544.54547
470.95523,477.59702,491.58209,504.10449,502.14178,514.76868,519.08209,543.63434,556.25372,571.85077,584.20898,601.38806,600.26868,593.66418,607.31342,616.70898,624.25372,624.46271,639.92535,639.66418,634.64923,644.14923,631.59698,660.5224,666.53729,663.94775,674.21643,663.55969,666.80597,681.00745,684.72388,702.98505,709.35077,708.69403,702.79102,724.37311,735.14923,730.70148,753.85822,737.49255,742.50745,733,739.17163,728.0448,732.73883,707.40302,695.85077,679.33582,665.73883,646.28357,653.32092,652.20898,663.35822,647.38062,635.47015,621.44031,620.17908,601.9552,600.52985,599.18658,576.64923,573.58209,570.14923,567.48505,571.08954,556.40302,550.05969,548.94031,528.82837,538.85077,545.25372,536.06714,532.35822,517.46271,515.84326,517.44775,504.61942,518.00745,509.08954,500.43283,511.72388,499.52985,513.75372,497.66418,495.5,503.04477,500.85822,509.63434,505.54477,509.08209,518.5,520.64178,522.79102
448.48965,455.01379,462.79309,474.34482,476.79309,490.7655,511.26205,521.39313,529.67584,535.29657,552.36554,570.29657,568.88275,564.26208,589.72412,592.87585,591.51721,589.92413,603.09656,610.5379,608.53101,617.11035,623.05518,628.49658,622.50342,624.13794,631.89655,635.68274,634.79309,653.72412,648.42761,671.68964,688.01379,698.31726,679.19312,703.14484,698.59308,709.86896,717.31036,697.37244,711.14484,697.93103,695.95172,692.01379,686.62756,668.86206,663.0069,638.5448,627.7793,622.02759,628.73792,615.88965,611.92413,604.88275,599.89655,591.40692,591.48279,582.43451,566.89655,568.15863,551.88275,546.13104,538.59308,544.48969,534.95172,530.19312,525.31036,530.53101,513.93793,514.62067,516.73792,512.41382,513.68274,509.7655,505.43448,498.16553,490.6069,486.57932,492.7655,488.02759,490.68967,489.90344,490.66208,474.04828,493.37241,492.34482,483.43448,481.98621,486.0069,497.86206,504.17242,509.20691,507.84827
429.86981,430.72189,448.26627,453.21301,462.33136,479.82248,476.13611,494.01184,507.78107,510.47928,523.83429,535.20117,544.62128,540.45563,547.9704,553.28992,559.42603,556.53253,569.52069,563.63904,585.10651,569.27222,579.18341,584.80475,584.48523,584.82843,589.37872,606.0769,606.57397,622.12427,607.89941,625.27808,649.01184,651.81067,656.79291,658.87573,668.49115,673.31952,668.22485,670.7337,674.92902,676.63312,678.284,647.46747,658.6864,630.53845,617.94086,610.69824,597.43787,594.12427,590.79291,581.47339,579.09467,578.07098,568.6568,559.46155,555.21893,549.85797,542.42603,529.3432,528.13611,513,504.28995,514.14203,506.01184,499.50296,498.16568,487.30768,486.94675,480.39053,480.55621,478.26627,477.47928,473.72189,481.67456,462.79291,460.13019,458.87573,468.78699,461.07693,454.07693,465.71597,462.15384,458.50888,456.88165,467.15384,455.47336,466.07101,464.71005,473.55621,466.83432,475.62723,483.17752
407.79544,420.67615,428.82385,419.36365,438.14774,460.15341,468.4375,470.52841,479.25568,487.00568,497.09659,511.53409,512.5625,523.03979,516.90912,529.88635,530.57953,530.625,537.23297,538.88635,548.48865,546.35797,544.59662,558.52271,563.17615,549.86932,560.75,576.59662,574.90912,587.09662,585.78979,596.89203,600.8125,617.78412,626.14771,628.26703,636.42047,627.26703,649.28979,636.14771,641.92615,641.71588,634.02271,614.78979,620.49432,602.54547,586.45453,583.28412,584.875,559.05115,560.38068,557.56818,556.02271,555.70453,547.30115,536.21021,536.05115,524.19885,512.71588,500.70456,501.59659,497.59659,487.73865,486.58524,477.85226,477.35794,469.01135,470.55682,469.40341,463.28409,460.25568,471.15909,458.05115,450.07385,454.16476,442.61365,442.40909,441.09091,439.76706,430.10226,439.21024,435.78976,443.07956,439.77274,433.22159,447.57385,439.01135,445.58524,450.53409,453.97159,443.88635,455.59659,462.5625
385.47668,399.40933,411.79791,409.12436,427.64767,431.71503,443.88083,451.53885,460.23834,475.44043,476.18134,479.71503,489.0311,495.8653,495.97928,504.33679,505.8031,510.74612,506.08292,527.82385,524.93262,514.76685,525.27979,537.30054,533.11401,528.88599,543.88086,556.64764,555.88599,558.90674,565.06219,577.4093,578.45081,593.62695,597.36786,614.34717,615.14508,607.02075,622.94299,612.48706,615.55438,609.89636,612.12433,588.43524,586.70984,575.16064,569.98444,560.74609,548.81348,530.85492,533.85492,533.3938,525.75647,526.56995,516.10364,503.51294,504.27979,495.5285,486.76166,479.88602,473.91193,469.61139,469.36789,467.58032,459.57513,457.40414,443.65802,447.33679,448.05701,441.53369,435.40933,435.12955,433.44559,427.64767,426.34198,423.41968,421.8653,422.45596,417.7254,417.45078,406.55441,412.6373,420.29535,421.8653,419.75647,428.26944,421.89636,427.12955,425.68393,429.18652,430.00519,434.53369,436.5285
378.50241,392.51691,397.42029,396.20291,413.25604,415.78262,424.22705,433.46378,445.03381,461.58453,455.55554,470.72464,473.72464,482.70532,478.89371,483.57971,489.77777,500.68115,491.59421,504.97586,502.6087,504.95169,511.19324,524.30432,518.42511,515.21259,523.66669,536.22223,537.72949,548.51691,546.19324,551.96619,555.69568,581.09662,573.43964,585.92273,575.49756,586.96619,601.27051,588.13525,592.07245,586.92273,585.72949,562.47827,568.93237,543.85992,543.29468,520,521.85992,518.77777,518.96619,506.96619,514.69568,503.4686,508.13043,481.28018,485.33817,477.89856,470.32849,461.85507,454.62802,454.27536,447.58453,448.91306,442.73431,445.75845,432.42511,429.96619,430.24155,429.58939,427.76328,420.31885,413.57971,414.27054,410.09662,412.314,409.70047,410.17874,412.3768,404.29468,403.02414,397.42996,401.22223,410.23672,406.43961,414.69565,404.59421,412.35266,418.86957,423.10629,417.06281,422.59903,430.26086
364.44711,376.26443,379.75,383.39905,394.87982,401.16345,414.00961,419.63461,427.88461,435.23077,443.79807,451.38461,453.50482,460.95193,452.90866,465.44711,471.56732,478.89905,479.44232,486.97595,485.99518,482.72595,490.24518,496.25961,496.88461,500.59616,499.80289,512.1106,516.67786,527.63464,518.43268,532.78363,526.10577,546.47113,550.25482,552.25,557.41345,564.21637,572.43268,574.47113,565.55768,564.19714,562.53845,547.9375,541.85577,531.91345,515.55768,509.55289,501.23077,501.77405,490.69711,487.03845,493.88461,485.93268,474.5,466.48557,466.46155,462.00961,447.53845,443.35577,434.79327,436.87982,432.05768,430.83173,428.15384,419.46155,416.92307,419.05289,416.82211,416.99039,405.59616,404.37018,405.58173,392.28845,392.51443,393.61539,390.07693,389.70193,392.3125,388.46155,388.42789,385.39905,388.90866,398.07693,397,392.65384,396.38461,393.25,403.39905,406.70673,403.22595,409.02405,418.06732
348.18585,358.7478,371.76105,364.1593,377.2301,375.70798,398.24338,400.11063,409.55753,413.1239,421.30972,428.15488,428.73895,440.67258,434.92477,442.56195,453.5531,456.3761,450.26105,467.7478,462.21683,457.40707,473.96902,470.9469,469.29202,477.72568,475.70798,478.34955,487.88937,497.78317,501.40707,505.97787,508.42035,521.36285,531.8894,523.29205,540.31415,535.1991,540.04865,536.92035,536.3053,532.61505,535.6416,529.7522,523.02655,510.78317,497.09735,488.08408,479.88052,487.45132,472.11505,481.88937,467.0708,463.37167,462.79202,454.64603,442.43362,434.53983,422.02213,418.95132,417.16373,420.0531,422.00443,406.38495,406.88495,404,394.07965,395.68143,390.2478,394.38052,383.47787,392.09293,377.2699,380.47787,376.82742,381.65488,375.11063,373.07965,381.58408,374.40707,377.13275,371.81415,377.90265,377.9469,369.50443,377.30972,377.30087,379.74338,388.17258,386.0708,392.9823,398.00443,394.03983
336.97357,343.85461,351.32599,354.88104,364.14539,368.98679,369.39206,388.27753,397.04407,401.80176,398.48016,408.7533,409.59912,417.70044,425.12775,425.98679,430.64316,434.19824,437.5903,443.10132,448.42291,439.8194,452.67401,459.95154,457.29074,457.88986,467.16739,467.57269,478.09692,475.96918,486.70926,484.78854,493.36124,497.74008,500.29517,507.02203,512.48456,515.28192,515.54187,518.19824,520.95154,511.33481,518.99121,508.21146,503.80176,497.05286,486.87225,463.35684,461.21585,469.11896,459.94272,463.48459,452.59473,444.97797,443.77533,433.76651,428.99118,418.3392,415.4097,407.97357,400.12775,392.63437,403.34802,399.61673,389.97357,391.22467,379.70044,383.48016,374.54626,374.86783,372.74451,376.28195,367.81497,368.22028,365.66962,364.82819,365.54626,372.99118,370.23788,363.01321,363.72247,365.80615,356.72687,370.43173,359.32159,364.72687,376.08371,375.45816,381.73569,381.4097,382.97797,381.6608,387.02643
323.01672,334.55649,339.30127,347.53973,349.44769,358.07114,360.24268,375.52301,374.06277,388.17572,388.73639,400.03348,399.43933,403.99582,407.69037,411.26361,416.00836,415.29288,423.14227,425.89539,431.03766,433.9498,438.58578,445.29288,439.89539,438.33054,451.8703,459.15482,458.69037,459.58997,467.79498,473.64435,474.30545,482.11716,479.7908,491.49789,497.8201,497.36401,491.74478,504.20502,500.80753,498.37656,493.53555,488.45187,481.00836,478.7908,469.38913,457.41003,454.28452,453.57739,443.59415,448.0502,437.22177,433.92886,433.27615,427.10461,411.98746,413.35983,405.90796,395.21338,391.70294,388.57321,388.48117,390.2092,383.11298,375.63599,371.80334,373.97906,369.7406,363.54395,363.84937,360.27197,362.98328,357.95816,362.58997,359.91632,355.93723,359.01672,355.8201,352.76151,355.89539,349.02512,348.42261,356.12134,351.92886,355.44769,361.20084,359.91214,363.47281,365.51883,372.70712,369.72803,368.91214
316,323.09601,333.21201,336.15601,342.84,346.28799,357.108,363.884,360.57999,376.92801,375.32401,381.57199,383.90799,386.448,395.66,397.728,398.37201,400.42001,404.88,405.26401,409.75601,424.172,410.26801,424.20001,416.95599,429.19199,430.19199,434.45599,445.29599,441.70001,454.35999,447.58401,453.104,468.40399,460.69601,479.052,479.724,485.95999,484.71201,489.70801,475.26801,482.564,481.91199,478.07999,466.07599,458.216,454.62399,447.51599,437.75201,428.20001,430.85999,432.35999,417.26801,418.14401,411.70401,410.96399,401.06,397.98001,400.388,388.29599,386.052,375.88,376.45999,377.87201,367.608,365.97601,357.664,367.04001,370.23199,357.12799,355.48801,349.51999,355.52399,351.828,346.74399,345.92001,342.63599,344.75601,348.42801,341.952,342.51999,337.164,346.284,348.51999,342.03601,345.328,354.19601,350.42001,360.96799,353.40399,364.41199,362.98001,359.664
310.87402,312.98032,321.62991,323.29135,332.40158,332.81497,345.38977,353.20078,349.52362,361.86615,367.18896,372.32678,372.17322,376.17322,383.86221,386.6181,385.72046,384.97244,395.38583,396.88977,396.86221,406.19684,402.66141,407.59842,402.11023,412.32285,415.9567,418.68503,425.86221,431.44489,435.55905,438.79922,438.38583,454.29922,458.82678,463.01181,469.3071,469.31104,472.03543,480.66534,469.15747,463.87009,467.83859,457.46063,454.78741,440.66928,443.2756,432.96457,425.48032,412.64566,415.24014,418.44095,411.16534,410.73227,402.70865,397.27954,394.27167,381.71259,379.5748,377.32285,373.77167,363.00787,364.4567,357.2756,363.77167,356.62598,353.18896,352.07874,353.39371,341.66928,349.54724,336.99213,340.73621,343.5433,345.19684,333.89371,328.91733,339.87009,340.74408,335.02362,334.79922,329.27167,333.48819,339.35828,336.7756,335.92914,339.62204,347.73227,342.48425,344.16534,349.11417,351.71259,351.25986
295.04544,306.24622,307.50757,314.55304,316.43939,329.35226,331.5303,340.62122,339.98486,342.49243,356.37878,353.57956,361.5947,364.78409,363.42426,367.21213,377.24243,378.70074,379.81818,381.92426,385.62122,388.70074,390.31439,394.35986,394.67804,405.31061,401.21591,403.0947,411.72726,417.09091,416.17044,425.79544,431.89395,437.56818,443.80682,444.21213,451.43939,455.75,452.56818,462.75,454.35226,459.21213,451.23486,443.75,441.54926,427.6553,428.85226,412.14014,414.31818,399.49243,402.18561,397.98865,400.55682,398.125,390.43939,379.43561,383.18561,373.72348,370.39395,364.99243,360.01135,354.94696,352.19318,355.3447,346.9697,348.27274,348.23865,340.50757,346.04166,338.15152,337.21213,332.35605,332.84091,328.14395,335.35226,328.55304,327.04926,327.56061,327.88257,327.66666,323.47726,326.67804,324.5947,325.58713,329.87122,324.09091,336.39395,330.2803,338.11743,337.99622,344.81818,346.07574,348.73486
293.0332,291.31366,302.60886,305.63837,304.33209,316.90405,321.23984,329.49817,333.95941,332.62732,344.93726,344.47601,350.01477,349.40961,350.08856,356.95572,359.63098,365.73431,360.9668,370.08487,372.47232,375.26569,371.9299,382.16605,378.94464,384.86716,388.39853,396.06641,405.85608,406.18082,412.23618,416.06641,422.47601,422.22879,430.06274,438.38376,427.84134,446.24722,435.54245,444.16605,439.72693,443.09595,443.00739,429.40222,420.71954,420.59409,402.80811,402.53137,396.02213,392.19559,390.65314,392.16974,390.91513,386.19559,377.3284,371.64575,366.85239,359.23984,357.76752,357.1882,348.09964,349.0701,350.07379,344.83395,337.97049,334.85977,336.81918,332.78967,328.69373,327.36902,325.85608,326.01108,323.13284,326.04059,319.5535,313.15497,322.31735,324.7085,319.65683,319.9631,317.58304,317.69742,316.07748,318.02213,325.61624,320.51291,327.33948,328.85239,330.36533,336.08118,335.56088,339.64206,334.63467
280.33334,286.29825,292.68069,297.00702,294.13333,300.73685,311.62106,324.91931,321.54736,326.3544,331.83157,332.31229,339.20001,343.31229,344.94385,343.32632,352.1965,351.11227,352.0351,360.63861,364.13684,362.25613,363.43509,365.9649,369.17194,378.04211,373.0386,379.28421,383.9614,391.96841,396.85614,397.25964,402.43158,405.3544,413.20001,416.89474,416.56491,427.02106,423.01053,428.51929,427.16843,420.61053,422.06668,415.17896,404.64911,406.11929,391.36139,391.49826,386.9649,388.72632,375.8035,379.16141,377.58597,369.11929,367.54736,359.54736,357.85965,354.32632,350.76141,345.80701,342.90176,333.13333,336.68069,337.92282,328.14035,325.74738,325.85965,321.34738,318.9158,316.83508,321.67368,321.45615,313.55087,312.73685,315.40701,306.81052,305.87018,306.02457,310.6456,305.74387,302.55438,304.3649,314.24561,312.22104,307.8421,317.75089,313.26666,314.9649,316.03159,322.29123,321.27368,323.93332,325.92282
