applied field (V/μm),current (nC) T073
Sm4,Sm4
72.7,72.7
-18.686006825938566,0.0
-18.549488054607504,-0.5883122270742354
-18.242320819112624,-0.3871244541484714
-17.952218430034126,-0.18593668122270718
-17.610921501706486,-0.0007489082969425882
-17.286689419795223,0.1339388646288211
-16.936860068259385,0.35062663755458523
-16.607508532423207,0.46931441048034955
-16.372013651877133,0.6550021834061139
-16.133105802047783,0.8206899563318785
-15.858361774744026,0.935877729257642
-15.510238907849828,1.2535655021834065
-15.184300341296925,1.3182532751091702
-14.918088737201368,1.4564410480349348
-14.607508532423209,1.6576288209606986
-14.295221843003414,1.803866593886463
-14.005119453924916,1.9736043668122276
-13.716723549488053,2.198002139737991
-13.421501706484642,2.2935299126637556
-13.170648464163824,2.4867176855895203
-12.895904436860068,2.6527554585152835
-12.616040955631398,2.783443231441048
-12.30716723549488,3.0191310043668125
-11.948805460750854,3.1538187772925768
-11.653583617747438,3.273006550218341
-11.447098976109213,3.5676943231441047
-11.177474402730375,3.6433820960698697
-10.848122866894197,3.8990698689956327
-10.561433447098976,4.029757641921397
-10.262798634812285,4.172445414847162
-9.950511945392492,4.568633187772926
-9.682593856655288,4.71082096069869
-9.37542662116041,4.943008733624454
-9.107508532423209,5.152196506550219
-8.861774744027302,5.4038842794759825
-8.525597269624575,5.710072052401747
-8.194539249146757,5.7782598253275115
-7.914675767918087,5.975447598253275
-7.5563139931740615,6.2971353711790385
-7.242320819112627,6.515323144104804
-6.965870307167235,6.7485109170305675
-6.651877133105803,6.976698689956332
-6.407849829351535,7.4048864628820965
-6.131399317406143,7.773074235807861
-5.817406143344709,8.131262008733625
-5.491467576791808,8.594449781659389
-5.1416382252559725,8.552637554585152
-4.78839590443686,9.505825327510916
-4.508532423208191,10.14401310043668
-4.276450511945392,11.127200873362447
-4.013651877133105,12.495388646288212
-3.6245733788395906,14.055735807860264
-3.319112627986348,16.72960480349345
-3.0204778156996586,20.41211135371179
-2.704778156996587,25.92529912663756
-2.4283276450511946,34.44916812227074
-2.2047781569965865,46.53167467248909
-1.9232081911262797,62.320543668122276
-1.5252559726962458,80.10805021834061
-1.147952218430034,97.40123799126637
-0.8653583617747439,111.45010698689957
-0.6213310580204778,119.4376135371179
-0.30392491467576793,121.03648253275108
0.09332764505119452,117.72398908296944
0.3679180887372014,111.06717685589521
0.6226962457337883,103.51604585152839
0.9039249146757679,95.90355240174672
1.286689419795222,89.10242139737991
1.5919795221843,83.23992794759828
1.8003412969283275,78.23311572052403
2.1075085324232083,73.7819847161572
2.4197952218430037,69.91949126637554
2.7150170648464163,66.31836026200874
3.005119453924914,63.25586681222707
3.2764505119453924,60.04905458515284
3.5802047781569972,57.44792358078603
3.9027303754266205,55.38543013100437
4.2133105802047774,53.33429912663755
4.587030716723549,51.57180567685589
4.880546075085324,49.86499344978166
5.179180887372014,48.44386244541485
5.486348122866894,47.126368995633186
5.817406143344709,46.01523799126638
6.098976109215016,44.94274454148473
6.3310580204778155,43.91093231441048
6.610921501706484,42.794801310043674
6.947098976109216,41.81730786026201
7.225255972696246,40.4811768558952
7.505119453924913,39.263683406113536
7.793515358361774,37.90187117903931
8.097269624573379,36.15574017467248
8.431740614334469,34.28824672489083
8.752559726962456,32.12711572052401
9.013651877133105,29.76462227074236
9.303754266211605,27.06281004366812
9.610921501706486,24.211679039301313
9.947098976109213,21.08418558951965
10.252559726962454,18.328054585152838
10.552901023890785,15.215561135371178
10.85494880546075,12.298748908296943
11.146757679180885,9.76761790393013
11.443686006825939,7.425124454148471
11.750853242320819,5.568993449781659
12.059726962457338,3.756499999999998
12.308873720136518,2.384687772925764
12.585324232081911,1.4430567685589506
12.880546075085322,0.6505633187772919
13.139931740614333,0.09543231441047975
13.482935153583615,-0.3890611353711802
13.762798634812285,-0.6018733624454167
14.075085324232079,-0.8170043668122282
14.34470989761092,-0.8703165938864645
14.62798634812287,-1.048128820960701
14.969283276450511,-1.2041222707423593
15.29863481228669,-1.0969344978165942
15.578498293515356,-1.2047467248908308
15.87372013651877,-1.1188777292576433
16.18941979522184,-1.2851899563318796
16.43856655290102,-1.1171834061135384
16.730375426621162,-0.9514956331877729
17.040955631399317,-0.8873078602620096
17.320819112627987,-0.8874388646288222
17.57679180887372,-0.6747510917030586
17.918088737201366,-0.6202445414847171
18.208191126279864,-0.5165567685589518
18.532423208191123,-0.382368995633188
18.754266211604097,-1.3877787807814457e-15
