applied field (V/μm),current (nC) T064
Cr,Cr
63.7,63.7
-18.686006825938566,2.1684043449710089e-16
-18.43003412969283,0.4795733624454153
-18.139931740614337,1.0140467248908296
-17.832764505119453,1.579420087336245
-17.49146757679181,1.9492934497816594
-17.167235494880547,2.2726668122270737
-16.817406143344712,2.4865401746724896
-16.505119453924912,2.848913537117904
-16.300341296928327,3.0862868995633184
-16.040955631399317,3.370160262008734
-15.732081911262798,3.5215336244541486
-15.39419795221843,3.680906986899563
-15.088737201365188,3.8792803493449775
-14.815699658703073,4.139653711790393
-14.494880546075084,4.266027074235808
-14.189419795221841,4.332900436681222
-13.914675767918087,4.529773799126638
-13.6160409556314,4.761647161572053
-13.336177474402731,4.888520524017467
-13.073378839590443,5.100393886462883
-12.800341296928329,5.042267248908297
-12.525597269624575,5.2791406113537125
-12.184300341296927,5.406013973799126
-11.837883959044369,5.612887336244542
-11.598976109215016,5.7247606986899555
-11.356655290102388,5.72663406113537
-11.071672354948804,6.0435074235807855
-10.735494880546074,6.335380786026201
-10.469283276450511,6.462254148471617
-10.1518771331058,6.719127510917031
-9.866894197952218,6.761000873362445
-9.57679180887372,6.9278742358078595
-9.27815699658703,7.184747598253275
-9.013651877133105,7.246620960698691
-8.776450511945391,7.488494323144105
-8.392491467576791,7.420367685589522
-8.122866894197951,7.682241048034933
-7.79692832764505,7.85911441048035
-7.441979522184301,7.975987772925763
-7.150170648464164,8.127861135371178
-6.856655290102388,8.264734497816594
-6.558020477815699,8.501607860262009
-6.319112627986348,8.808481222707425
-6.032423208191126,8.255354585152839
-5.706484641638225,9.017227947598252
-5.382252559726962,8.99910131004367
-5.008532423208191,9.47097467248908
-4.686006825938567,9.612848034934496
-4.435153583617747,10.109721397379912
-4.184300341296928,10.366594759825329
-3.892491467576792,10.888468122270742
-3.5085324232081914,11.326185152838429
-3.2201365187713304,11.7713711790393
-2.916382252559727,12.464931877729256
-2.6040955631399316,13.021805240174674
-2.368600682593857,13.921991266375548
-2.1194539249146755,14.715551965065503
-1.8242320819112625,15.685737991266377
-1.4052901023890783,17.01929868995633
-1.0692832764505118,18.561172052401748
-0.7933447098976109,20.59635807860262
-0.5426621160409556,22.809918777292577
-0.18139931740614337,25.835104803493454
0.19863481228668944,30.058665502183405
0.43191126279863473,34.59553886462882
0.6919795221843004,39.515724890829695
1.006655290102389,45.41428558951965
1.3866894197952218,52.03947161572053
1.6679180887372014,58.89803231441048
1.8873720136518768,65.5649056768559
2.2081911262798637,72.09009170305676
2.5051194539249146,78.34865240174672
2.796928327645051,83.9238384279476
3.0802047781569963,88.33239912663755
3.378839590443686,91.09927248908298
3.6962457337883956,92.77445851528385
4.003412969283277,93.4830192139738
4.329351535836177,92.95820524017468
4.692832764505119,91.76676593886464
4.9709897610921505,90.13363930131005
5.274744027303755,87.85882532751094
5.593856655290102,85.16738602620087
5.926621160409557,82.19257205240176
6.167235494880546,79.20113275109169
6.426621160409556,76.01800611353714
6.718430034129692,72.89319213973799
7.04607508532423,69.60175283842796
7.310580204778156,66.57693886462883
7.6058020477815695,63.685499563318785
7.892491467576791,61.002372925764185
8.213310580204777,58.02755895196507
8.549488054607506,55.18611965065504
8.837883959044367,52.511305676855905
9.098976109215018,49.96986637554585
9.399317406143343,47.43673973799127
9.72184300341297,45.06192576419214
10.049488054607506,42.5204864628821
10.348122866894197,40.30067248908297
10.643344709897612,38.104233187772934
10.943686006825937,36.05610655021834
11.24061433447099,34.11129257641922
11.542662116040953,32.07985327510917
11.849829351535835,30.090039301310046
12.153583617747442,28.038599999999995
12.383959044368602,25.855473362445416
12.686006825938566,23.78565938864629
12.964163822525597,21.749220087336244
13.259385665529008,19.839406113537116
13.585324232081911,17.957966812227074
13.860068259385665,16.224840174672487
14.167235494880545,14.510026200873362
14.419795221843003,12.816899563318776
14.726962457337885,11.13877292576419
15.080204778156997,9.66233362445415
15.3839590443686,8.009206986899565
15.675767918088736,6.826080349344976
15.972696245733786,5.49126637554585
16.284982935153582,4.313139737991265
16.527303754266214,3.3217004366812213
16.83447098976109,2.2935737991266376
17.13310580204778,1.7104471615720511
17.389078498293514,1.0756331877729244
17.679180887372013,0.5375065502183377
18.02047781569966,0.05606724890829529
18.31058020477816,-0.4020593886462892
18.63481228668942,-0.665186026200873
18.737201365187715,-1.3877787807814457e-15
