applied field (V/μm),current (nC) T106
Sm2,Sm2
106.2,106.2
-18.703071672354948,0.0
-18.447098976109217,-0.33386264390631165
-18.156996587030715,-0.08772528781262473
-17.866894197952217,0.1284120682810641
-17.50853242320819,0.454549424374752
-17.20136518771331,0.5856867804684391
-16.848122866894194,0.6968241365621284
-16.52559726962457,1.027961492655815
-16.32252559726962,1.1440988487495036
-16.06313993174061,1.3852362048431912
-15.76109215017065,1.5303735609368792
-15.411262798634812,1.6660109170305666
-15.104095563139932,2.0246482731242557
-14.832764505119453,2.210785629217942
-14.518771331058018,2.3859229853116313
-14.201365187713312,2.712560341405318
-13.924914675767916,2.7896976974990064
-13.622866894197951,3.124835053592694
-13.343003412969281,3.2839724096863825
-13.073378839590443,3.62260976578007
-12.810580204778157,3.6407471218737584
-12.523890784982935,3.8353844779674464
-12.184300341296927,4.119521834061134
-11.841296928327644,4.2197591901548215
-11.598976109215016,4.355446546248511
-11.356655290102388,4.604333902342198
-11.078498293515361,4.822071258435886
-10.737201365187714,5.125708614529573
-10.472696245733788,5.280845970623262
-10.148464163822524,4.84598332671695
-9.873720136518772,5.669120682810638
-9.580204778156997,5.773758038904324
-9.27815699658703,5.952395394998013
-9.011945392491468,6.318532751091702
-8.779863481228668,6.594670107185391
-8.392491467576791,6.79280746327908
-8.12457337883959,7.311444819372764
-7.79692832764505,7.544582175466452
-7.440273037542662,8.018219531560142
-7.15358361774744,8.494356887653831
-6.860068259385664,9.055494243747518
-6.561433447098977,9.831631599841204
-6.319112627986348,10.537768955934894
-6.039249146757679,11.488906312028583
-5.715017064846415,12.745043668122271
-5.387372013651877,14.171181024215958
-5.011945392491467,16.552318380309647
-4.6911262798634805,20.34345573640334
-4.435153583617747,26.864593092497028
-4.180887372013651,37.93573044859071
-3.895904436860068,49.1418678046844
-3.5102389078498293,55.056312028582774
-3.226962457337884,56.1358356490671
-2.9215017064846416,55.53858674077014
-2.6023890784982933,55.10472409686384
-2.366894197952218,55.334247717348156
-2.1126279863481225,56.13699880905121
-1.8088737201365188,56.41652242953552
-1.4052901023890783,55.51927352123858
-1.0665529010238908,52.63541087733228
-0.7866894197952219,48.39493449781659
-0.5373720136518771,44.04768558951965
-0.1839590443686007,40.89220921000397
0.20273037542662115,38.71496030170703
0.4426621160409557,37.79109765780071
0.6947098976109214,38.11062127828503
1.0213310580204777,39.31837236998808
1.3839590443686007,40.96789599047241
1.661262798634812,43.42064708217547
1.8924914675767917,46.096784438269154
2.2098976109215016,48.77630805875347
2.511945392491467,51.47905915045653
2.8071672354948802,53.35858277094085
3.083617747440273,53.96133386264391
3.378839590443686,52.87747121873759
3.6911262798634814,49.906994839221916
4.011945392491467,45.21474593092497
4.337883959044368,38.82926955140928
4.699658703071671,31.742020643112344
4.976109215017066,24.228157999206033
5.273037542662116,17.032681619690347
5.598976109215017,10.40043271139341
5.926621160409557,6.279956331877727
6.167235494880546,4.532707423580785
6.428327645051194,3.7988447796744707
6.718430034129692,3.173368400158791
7.0511945392491455,2.6911194918618473
7.310580204778156,2.2356431123461684
7.604095563139932,1.7783942040492227
7.887372013651876,1.624531560142912
8.206484641638225,1.3290551806272297
8.544368600682592,1.1468062723302892
8.839590443686006,0.9363298928146067
9.10580204778157,0.7390809845176636
9.406143344709898,0.5902183406113504
9.725255972696244,0.47474196109567046
10.058020477815699,0.33749305279872777
10.354948805460749,0.15201667328304805
10.653583617747438,-0.035232235013898244
10.950511945392492,-0.054094878920208506
11.249146757679181,-0.27957125843589076
11.549488054607506,-0.28682016673283117
11.853242320819113,-0.47229654624851364
12.160409556313994,-0.5695454545454566
12.395904436860064,-0.6134080984517697
12.689419795221843,-0.5688844779674498
12.969283276450511,-0.6111333862643926
13.259385665529008,-0.6216097657800728
13.585324232081911,-0.6788586740770187
13.87201365187713,-0.6327213179833286
14.177474402730374,-0.7381976974990115
14.426621160409557,-0.8870603414053214
14.738907849829351,-0.7509229853116376
15.092150170648463,-0.5281718936085769
15.390784982935152,-0.4670345375148877
15.682593856655288,-0.5258971814212032
15.98805460750853,-0.33137356093688314
16.28668941979522,-0.5152362048431961
16.529010238907848,-0.3574851131401394
16.84300341296928,-0.4413477570464494
17.13310580204778,-0.4202104009527613
17.406143344709896,-0.3006867804684413
17.696245733788395,-0.4645494243747578
18.037542662116042,-0.3717983326717009
18.32764505119454,-0.5156609765780071
18.63481228668942,-0.5595236204843229
18.737201365187715,-2.7755575615628914e-15
