81.97080460406686	5.407520786239143
84.96557103166911	5.699989618352161
87.98410544679201	5.912761913895213
90.97887187439426	6.209950291954309
93.9736383019965	6.312064104242179
96.99217271711942	6.615556560748731
99.98693914472166	7.120404960435259
103.00547355984456	7.622118346677089
106.0002399874468	8.328334040062948
107.78283905149576	9.027678129033813
108.59095062719796	9.625873199861624
108.99500641504906	10.223875311860475
109.39906220290015	10.824499393829369
109.80311799075125	11.419879535858174
110.20717377860234	12.025747557767154
110.61122956645345	12.622176487783978
111.01528535430454	13.224373751734896
111.51441309223824	14.02273977152246
111.79962894248608	14.630124222816713
112.10861278025456	15.131068043846554
112.32252466794044	15.630917674810975
112.51266856810565	16.03059670240039

