applied field (V/μm),current (nC) T118
Sm1,Sm1
118.0,118.0
-17.96928327645051,0.0
-17.832764505119453,1.0633616808404232
-17.406143344709896,1.6667233616808428
-16.974402730375427,1.9550850425212627
-16.571672354948806,1.7734467233616837
-16.28668941979522,2.4268084042021036
-15.964163822525599,2.330170085042524
-15.554607508532424,2.5285317658829425
-15.15870307167235,2.726893446723365
-14.815699658703073,2.7702551275637837
-14.41467576791809,2.953616808404204
-14.046075085324231,2.911978489244625
-13.686006825938565,2.945340170085043
-13.336177474402731,2.868701850925465
-13.00853242320819,3.082063531765887
-12.66382252559727,3.0104252126063065
-12.276450511945391,3.1987868934467256
-11.84470989761092,3.0521485742871453
-11.542662116040953,3.2505102551275673
-11.226962457337882,3.1968719359679874
-10.8259385665529,3.240233616808407
-10.470989761092149,3.442095297648828
-10.080204778156997,3.4184569784892447
-9.733788395904437,3.5493186593296673
-9.35494880546075,3.6571803401700893
-9.015358361774743,3.6620420210105062
-8.699658703071671,3.861903701850928
-8.242320819112628,3.897765382691347
-7.889078498293515,4.066127063531766
-7.448805460750854,4.108488744372189
-7.087030716723549,4.116350425212609
-6.711604095563141,4.256712106053028
-6.392491467576793,4.170673786893448
-6.040955631399317,4.32688546773387
-5.636518771331058,4.423797148574292
-5.206484641638225,4.344158829414711
-4.776450511945392,4.311020510255128
-4.4419795221843,4.38888219109555
-4.129692832764505,4.3967438719359695
-3.7116040955631395,4.399605552776391
-3.303754266211604,4.385467233616813
-2.9317406143344713,4.499828914457228
-2.5546075085324227,4.452690595297649
-2.2645051194539247,4.532552276138072
-1.9180887372013655,4.405913956978494
-1.4252559726962457,4.360275637818916
-1.0092150170648464,4.465137318659329
-0.6839590443686007,4.31199899949975
-0.31058020477815695,4.300860680340172
0.16798634812286686,4.2522223611805945
0.4839590443686007,4.177084042021015
0.8119453924914676,4.066613806903453
1.2732081911262798,4.063639319659834
1.6426621160409554,3.9393371685842924
1.9385665529010236,3.877698849424714
2.331058020477815,3.91372436218109
2.7030716723549486,3.689422211105553
3.0511945392491464,3.7554477238619337
3.4232081911262795,3.551145572786392
3.819112627986348,3.4495072536268143
4.206484641638225,3.415532766383195
4.6552901023890785,3.2362306153076585
5.013651877133106,3.232256128064033
5.392491467576792,3.0529539769884915
5.800341296928327,3.051315657828914
6.143344709897611,2.832341170585295
6.457337883959044,2.6930390195097593
6.837883959044367,2.629064532266139
7.206484641638224,2.474762381190597
7.559726962457337,2.3331240620310143
7.919795221843002,2.239149574787394
8.324232081911262,1.9798474237118584
8.72184300341297,1.8708729364682388
9.058020477815699,1.6415707853926973
9.43174061433447,1.4599324662331186
9.837883959044367,1.3159579789894946
10.235494880546073,1.1116558279139586
10.602389078498293,1.0076813406703384
10.974402730375427,0.9733791895947974
11.351535836177472,0.7967408704352198
11.716723549488055,0.672766383191599
12.093856655290102,0.543464232116063
12.409556313993173,0.48448974487243784
12.776450511945393,0.36018759379689713
13.112627986348123,0.3485492746373193
13.520477815699657,0.3695747873936992
13.883959044368602,0.2252726363181634
14.250853242320819,0.5812981490745384
14.592150170648464,0.396995997998996
15.018771331058021,0.830357678839419
15.40443686006826,0.7263831915957988
15.767918088737202,0.7420810405202621
16.14505119453925,0.9131065532766436
16.476109215017065,0.683804402201102
16.84641638225256,0.712166083041524
17.218430034129693,0.713191595797899
17.542662116040955,0.28388944472236277
17.952218430034126,0.2849149574787435
18.32764505119454,-0.13938719359679888
18.72013651877133,-0.30102551275637546
