applied field (V/μm),current (nC) T086
Sm3,Sm3
86.2,86.2
-18.66894197952218,-1.3877787807814457e-15
-18.378839590443683,-0.23722191123550715
-18.088737201365188,-0.056943822471013095
-17.764505119453922,0.20533426629348112
-17.44027303754266,0.31161235505797535
-17.116040955631398,0.43739044382246905
-16.769624573378838,0.5631685325869642
-16.467576791808874,0.5639466213514577
-16.25597269624573,0.8612247101159523
-15.993174061433447,0.9165027988804468
-15.660409556313992,1.0932808876449405
-15.331058020477816,1.207058976409435
-15.030716723549487,1.2823370651739285
-14.754266211604095,1.4586151539384236
-14.424914675767917,1.6038932427029176
-14.121160409556314,1.7606713314674114
-13.848122866894197,1.7929494202319056
-13.542662116040955,1.9107275089964002
-13.279863481228666,2.0870055977608946
-13.011945392491468,2.189283686525388
-12.732081911262798,2.3346117752898827
-12.45221843003413,2.432989864054377
-12.109215017064846,2.4961779528188712
-11.767918088737199,2.699996041583365
-11.554607508532422,2.79817413034786
-11.300341296928329,2.869452219112353
-11.001706484641637,2.9167303078768483
-10.675767918088736,3.0230083966413415
-10.397610921501705,3.144786485405836
-10.07679180887372,3.294064574170332
-9.808873720136516,3.2673426629348246
-9.505119453924914,3.3421207516993188
-9.218430034129693,3.596898840463813
-8.953924914675769,3.726676929228307
-8.704778156996586,3.941955017992801
-8.307167235494882,4.052233106757296
-8.058020477815699,4.2520111955217885
-7.708191126279862,4.432289284286284
-7.368600682593858,4.679067373050779
-7.098976109215017,4.957345461815273
-6.7901023890784975,5.219623550579767
-6.50853242320819,5.54840163934426
-6.252559726962457,5.852679728108754
-5.965870307167236,7.157457816873249
-5.63481228668942,8.072235905637744
-5.30716723549488,9.50201399440224
-4.916382252559727,12.116792083166732
-4.622866894197951,17.471570171931226
-4.380546075085324,28.311348260695727
-4.116040955631399,49.756126349460224
-3.795221843003413,80.2709044382247
-3.431740614334471,105.48142143142742
-3.1399317406143346,113.85472171131549
-2.8293515358361776,107.8609776089564
-2.527303754266211,96.67575569772092
-2.3139931740614332,85.14905597760897
-2.046075085324232,75.5553118752499
-1.7098976109215016,68.02861215513795
-1.310580204778157,61.48486805277889
-1.0013651877133105,56.54964614154339
-0.730716723549488,52.422946421431426
-0.46791808873720137,49.11920231907237
-0.09465870307167236,46.73750259896042
0.26791808873720135,44.72875849660136
0.5039249146757679,43.58853658536585
0.7493174061433446,42.62183686525389
1.113310580204778,42.598092762894844
1.461262798634812,43.03139304278289
1.7098976109215016,43.84764894042383
1.9590443686006822,45.292427029188325
2.2798634812286687,46.75072730907637
2.5819112627986347,48.82698320671731
2.868600682593857,51.30028348660536
3.1365187713310583,53.9565393842463
3.450511945392491,56.72131747301081
3.7696245733788394,59.694617752898836
4.087030716723549,62.150873650539786
4.440273037542662,63.274173930427835
4.766211604095563,63.03042982806876
5.051194539249146,61.14520791683327
5.343003412969283,57.91850819672131
5.667235494880546,54.52476409436227
5.9931740614334466,51.14806437425029
6.215017064846417,48.104320271891254
6.489761092150171,45.16409836065574
6.795221843003413,41.67239864054378
7.110921501706485,37.83865453818473
7.380546075085324,33.24695481807277
7.672354948805462,28.183210715713713
7.955631399317405,22.727988804478212
8.284982935153584,17.561289084366255
8.612627986348123,12.962544982007197
8.890784982935154,8.565845261895243
9.16552901023891,4.752101159536185
9.476109215017065,1.496879248300678
9.800341296928325,-0.763820471811277
10.129692832764505,-2.010064574170333
10.42150170648464,-2.6062642942822873
10.715017064846416,-2.782008396641346
11.008532423208191,-2.8282303078768516
11.30887372013652,-2.6939300279888077
11.61433447098976,-2.537674130347863
11.924914675767917,-2.536373850459816
12.213310580204777,-2.395617952818875
12.445392491467574,-2.23083986405438
12.755972696245733,-2.1670395841663357
13.018771331058018,-1.9987836865253916
13.329351535836176,-1.8959834066373475
13.646757679180888,-1.6967275089964036
13.93174061433447,-1.6219494202319087
14.228668941979521,-1.472149140343864
14.48122866894198,-1.2563710515793707
14.805460750853243,-1.1385929628148759
15.16211604095563,-0.9118370651739317
15.453924914675767,-0.8685589764094372
15.737201365187715,-0.8127808876449427
16.051194539249146,-0.6904806077568993
16.34300341296928,-0.5447025189924043
16.59897610921502,-0.5434466213514602
16.914675767918087,-0.46866853258696606
17.20136518771331,-0.3738904438224715
17.457337883959045,-0.22059016393442754
17.764505119453922,-0.18581207516993606
18.088737201365188,-0.16455617752899124
18.395904436860068,-0.08477808876449432
18.703071672354948,0.0
