applied field (V/μm),current (nC) T117
Sm1,Sm1
117.0,117.0
-12.697952218430032,2.7755575615628914e-15
-12.66382252559727,0.6830415207603858
-12.397610921501704,1.2810830415207628
-12.088737201365188,1.3741245622811455
-11.783276450511945,1.5821660830415267
-11.585324232081911,1.5702076038019057
-11.366894197952218,1.6432491245622862
-11.136518771331056,1.751290645322666
-10.824232081911262,1.7693321660830459
-10.571672354948806,1.9073736868434263
-10.312286689419793,1.9254152076038047
-10.027303754266212,1.9334567283641872
-9.798634812286691,2.041498249124567
-9.525597269624575,2.109539769884946
-9.257679180887372,2.232581290645328
-9.025597269624573,2.299122811405708
-8.824232081911262,2.26666433216609
-8.491467576791807,2.4512058529264666
-8.204778156996586,2.4747473736868484
-7.976109215017064,2.5497888944472304
-7.65358361774744,2.673830415207607
-7.351535836177474,2.70487193596799
-7.109215017064846,2.8774134567283687
-6.836177474402731,2.946454977488751
-6.564846416382252,3.23399649824913
-6.356655290102389,3.2015380190095097
-6.1058020477815695,3.272079539769891
-5.836177474402731,3.325121060530271
-5.5392491467576805,3.3471625812906507
-5.244027303754266,3.4242041020510325
-4.895904436860068,3.379245622811412
-4.6279863481228665,3.4667871435717883
-4.412969283276451,3.470143664332171
-4.187713310580205,3.465670185092553
-3.945392491467576,3.646911705852933
-3.5853242320819105,3.5409532266133144
-3.3259385665529013,3.4694947473736906
-3.058020477815699,2.886936268134073
-2.7764505119453915,3.324577788894452
-2.515358361774744,3.1106193096548345
-2.3259385665529013,3.2346608304152142
-2.0870307167235493,3.1392023511755935
-1.8191126279863477,3.1147438719359726
-1.4532423208191125,3.172785392696355
-1.127986348122867,3.027326913456734
-0.8853242320819114,3.1403684342171165
-0.6598976109215017,2.876409954977493
-0.39590443686006827,2.967451475737875
-0.05066552901023891,3.067492996498254
0.26399317406143347,2.910034517258637
0.4598976109215017,2.885076038019019
0.6880546075085324,2.9387696348174166
0.9692832764505118,2.796507003501759
1.310580204778157,2.865852676338175
1.5853242320819114,2.707894197098554
1.7645051194539247,2.6346315657828967
2.023890784982935,2.675477238619316
2.3071672354948802,2.544714607303659
2.57679180887372,2.6260602801400745
2.8276450511945384,2.5296018009004566
3.0750853242320817,2.5033391695847995
3.334470989761092,2.5196848424212184
3.6177474402730376,2.429422211105561
3.9010238907849826,2.3557678839419767
4.179180887372013,2.208809404702356
4.503412969283276,2.203546773386699
4.78839590443686,2.2298924462231176
5.040955631399317,2.0946298149074605
5.310580204778157,2.035975487743877
5.585324232081912,1.8390170085042556
5.882252559726962,1.8487543771885984
6.129692832764505,1.6951000500250197
6.3310580204778155,1.6648374187093626
6.57679180887372,1.5561830915457793
6.8720136518771335,1.5192246123061584
7.141638225255972,1.5389619809905013
7.375426621160409,1.4003076538269223
7.636518771331057,1.4200450225112653
7.887372013651876,1.1863906953476806
8.172354948805461,1.0844322161080597
8.472696245733788,1.1041695847924027
8.754266211604095,0.955515257628825
8.979522184300341,0.8202526263131672
9.237201365187712,0.7115982991495837
9.513651877133105,0.5246398199099626
9.803754266211604,0.5643771885943061
10.100682593856654,0.4007228614307218
10.358361774744028,0.305460230115065
10.61433447098976,0.2468059029514802
10.885665529010238,0.059847423711864585
11.15529010238908,0.10958479239620289
11.416382252559726,-0.12406953476737649
11.679180887372013,-0.0943321660830332
11.957337883959045,-0.22798649324661804
12.22013651877133,-0.3199449724862386
12.421501706484639,-0.2502076038018955
12.686006825938566,-0.34886193096547446
12.945392491467576,-0.39412456228113124
13.187713310580204,-0.44777888944471517
13.48805460750853,-0.4647373686843357
