applied field (V/μm),current (nC) T125
Sm1,Sm1
125.0,125.0
-18.686006825938566,2.7755575615628914e-15
-18.515358361774744,-0.1726597856292145
-18.208191126279864,0.05468042874156587
-17.935153583617744,0.22702064311234949
-17.57679180887372,0.38436085748313203
-17.269624573378838,0.39170107185391295
-16.91296928327645,0.5240412862246955
-16.58703071672355,0.6313815005954765
-16.358361774744026,0.5637217149662588
-16.112627986348123,0.6310619293370429
-15.83617747440273,0.6634021437078226
-15.488054607508532,0.7757423580786058
-15.170648464163822,0.8680825724493885
-14.901023890784984,0.905422786820169
-14.583617747440272,0.9877630011909514
-14.271331058020476,0.990103215561733
-13.98976109215017,1.0924434299325159
-13.69965870307167,1.1397836443032965
-13.399317406143346,1.1921238586740794
-13.14505119453925,1.2344640730448622
-12.87542662116041,1.3618042874156426
-12.602389078498291,1.284144501786426
-12.27986348122867,1.4464847161572072
-11.931740614334473,1.6838249305279906
-11.646757679180887,1.8811651448987734
-11.43003412969283,1.7835053592695542
-11.160409556313994,1.9543455736403377
-10.822525597269625,1.892185788011118
-10.53754266211604,1.874026002381901
-10.23037542662116,2.0198662167526846
-9.940273037542662,1.9187064311234654
-9.651877133105803,1.9785466454942455
-9.351535836177474,2.138386859865029
-9.087030716723548,1.9062270742358118
-8.843003412969285,2.142567288606593
-8.494880546075086,2.0069075029773757
-8.179180887372013,2.0012477173481558
-7.882252559726962,2.1140879317189394
-7.525597269624574,1.9644281460897204
-7.215017064846416,2.0867683604605034
-6.941979522184301,2.104608574831287
-6.622866894197952,2.014448789202067
-6.383959044368601,2.0962890035728474
-6.10409556313993,2.006129217943631
-5.793515358361775,1.8984694323144145
-5.465870307167235,1.8723096466851976
-5.104095563139931,1.8416498610559753
-4.764505119453925,1.9579900754267583
-4.484641638225256,1.861330289797542
-4.245733788395904,1.8212205041683251
-3.98122866894198,1.9716982185391083
-3.581911262798635,1.8370179436284277
-3.2918088737201363,1.9124241365621333
-2.986348122866894,1.842648372369989
-2.6723549488054603,1.8867385867407722
-2.4112627986348123,1.9778447796744776
-2.180887372013652,1.8144190154823387
-1.8924914675767917,1.9305252084160414
-1.4972696245733785,1.8025994442238997
-1.127986348122867,1.815939658594683
-0.8506825938566553,1.7710458515283887
-0.6013651877133106,1.6931200873362497
-0.2733788395904437,1.7012262802699523
0.12798634812286688,1.6988005160778108
0.3813993174061433,1.7866407304485938
0.6412969283276451,1.6402469233822967
0.9305460750853243,1.6438211591901604
1.3146757679180887,1.6989273521238628
1.6133105802047782,1.7010015879317213
1.8242320819112625,1.6718418023025048
2.143344709897611,1.5849479952362078
2.4419795221843,1.7340222310440685
2.742320819112628,1.737628423977774
3.022184300341297,1.6412026597856324
3.300341296928328,1.6195428741564155
3.6177474402730376,1.8216490670901213
3.928327645051194,1.7777233028979822
4.250853242320819,1.8153294958316821
4.621160409556314,1.8174037316395437
4.911262798634812,1.7597439460103268
5.201365187713311,1.9923501389440263
5.523890784982935,1.9744243747518877
5.853242320819113,2.0470305676855927
6.129692832764505,1.984104803493454
6.368600682593856,2.1364450178642374
6.651877133105803,2.244051210797937
6.982935153583616,2.191125446605799
7.250853242320818,2.203731639539504
7.53754266211604,2.3408058753473653
7.824232081911263,2.2981460897181423
8.131399317406142,2.4607522826518484
8.469283276450511,2.46282651845971
8.781569965870307,2.460432711393415
9.044368600682594,2.6975069472012696
9.34470989761092,2.5448471615720534
9.660409556313994,2.612453354505759
9.986348122866895,2.5995275903136204
10.290102389078498,2.552133783247326
10.592150170648464,2.7642080190551814
10.885665529010238,2.866548233425964
11.186006825938566,3.1141544263596694
11.484641638225257,3.3762286621675313
11.793515358361773,3.693834855101237
12.104095563139932,4.155909090909091
12.343003412969283,4.778249305279875
12.636518771331056,5.1908554982135815
12.926621160409555,4.717929734021443
13.191126279863482,5.070535926955148
13.527303754266212,4.912610162763004
13.810580204778157,4.499950377133785
14.12286689419795,4.2425565700674905
14.378839590443686,3.6998967844382755
14.6740614334471,3.2622369988090543
15.022184300341294,2.899311234616914
15.33617747440273,2.3866514489877035
15.621160409556312,2.1139916633584805
15.92320819112628,1.7665978562921847
16.233788395904437,1.433938070662963
16.482935153583615,1.261012306470824
16.779863481228666,0.8833525208416126
17.081911262798634,0.6206927352123914
17.35494880546075,0.5532989281460954
17.627986348122864,0.15063914251687574
17.96928327645051,0.10271337832473416
18.25938566552901,-0.24494640730448047
18.58361774744027,-0.4926061929336978
18.771331058020476,2.7755575615628914e-15
