applied field (V/μm),current (nC) T098
Sm3,Sm3
97.8,97.8
-18.686006825938566,0.0
-18.532423208191123,0.10372766971020257
-18.242320819112624,0.227455339420405
-17.952218430034126,0.4761830091306075
-17.610921501706486,0.5449106788408105
-17.286689419795223,0.723138348551012
-16.936860068259385,0.952866018261215
-16.61262798634812,1.0420936879714169
-16.372013651877133,1.142821357681619
-16.139931740614333,1.3800490273918227
-15.860068259385665,1.4612766971020243
-15.506825938566553,2.4100043668122266
-15.18259385665529,1.6822320365224284
-14.914675767918089,1.8144597062326326
-14.600682593856655,2.0516873759428353
-14.288395904436857,2.1919150456530367
-13.994880546075086,2.32764271536324
-13.7098976109215,2.514370385073441
-13.411262798634812,2.658098054783644
-13.156996587030715,2.8483257244938467
-12.882252559726961,3.0235533942040496
-12.60409556313993,3.323281063914252
-12.286689419795222,3.4164087336244537
-11.940273037542664,3.7671364033346566
-11.646757679180887,3.9342640730448593
-11.435153583617748,4.097691742755062
-11.165529010238906,4.162919412465264
-10.839590443686006,4.396647082175466
-10.554607508532422,4.259374751885669
-10.247440273037542,4.688102421595873
-9.945392491467576,4.757330091306073
-9.665529010238908,4.9170577610162765
-9.361774744027304,5.169785430726479
-9.090443686006827,5.243513100436681
-8.851535836177474,5.5197407701468855
-8.508532423208191,5.632468439857087
-8.184300341296929,5.112196109567287
-7.902730375426621,5.751923779277491
-7.540955631399316,6.067151448987694
-7.228668941979523,6.277379118697896
-6.948805460750853,6.6751067884081
-6.636518771331057,7.337834458118301
-6.392491467576793,8.036562127828502
-6.121160409556313,9.675289797538705
-5.812286689419795,12.394017467248908
-5.474402730375426,18.732745136959114
-5.121160409556315,32.72147280666931
-4.771331058020477,56.050200476379516
-4.484641638225256,77.69392814608973
-4.249146757679181,83.08765581579992
-3.986348122866894,77.68138348551012
-3.59556313993174,70.86979753870584
-3.296928327645051,65.52415244144503
-2.993174061433447,61.75725287812625
-2.6894197952218426,58.60098054783645
-2.4232081911262795,56.405335450575635
-2.1928327645051193,54.288435887256846
-1.9146757679180888,52.09279078999604
-1.5146757679180887,50.475891226677255
-1.145221843003413,49.40961889638745
-0.8653583617747439,48.43897379912664
-0.6146757679180888,47.75707423580786
-0.29590443686006823,47.026429138547044
0.1093344709897611,46.67452957522827
0.3706484641638225,46.44325724493847
0.6279863481228668,46.51761214767765
0.9119453924914674,46.89071258435887
1.2878839590443687,47.45006748709806
1.6025597269624572,48.68316792377927
1.8122866894197953,50.30689559348949
2.122866894197952,52.86125049622867
2.4266211604095558,55.74435093290989
2.721843003412969,58.84870583564908
3.0153583617747435,61.98180627233029
3.2918088737201363,63.0255339420405
3.6177474402730376,62.47988884477967
3.928327645051194,60.2629892814609
4.233788395904436,57.017344184200084
4.602389078498293,53.80044462088131
4.892491467576792,49.9941722905915
5.184300341296929,45.46352719333069
5.503412969283276,40.28662763001191
5.836177474402731,35.015982532751096
6.117747440273037,30.074082969432315
6.3447098976109215,24.942810639142515
6.626279863481228,19.8021655418817
6.957337883959044,14.235265978562921
7.230375426621161,8.429620881302105
7.51877133105802,3.5827213179833244
7.805460750853241,0.39994898769352766
8.107508532423209,-1.0976961095672884
8.4419795221843,-1.3555956728860672
8.754266211604095,-1.5447407701468832
9.020477815699659,-1.5406403334656615
9.319112627986348,-1.494412663755459
9.629692832764505,-1.4420577610162777
9.970989761092149,-1.3749573243350532
10.274744027303754,-1.4121024215958717
10.568259385665527,-1.2520019849146504
10.866894197952217,-1.272274315204448
11.158703071672354,-1.1999194124652635
11.46075085324232,-1.1448189757840421
11.764505119453924,-1.169964073044858
12.069965870307165,-1.1463636363636363
12.319112627986348,-1.2331359666534336
12.597269624573379,-1.1492810639142523
12.897610921501705,-1.2581806272330285
13.15358361774744,-1.1428257244938462
13.494880546075084,-1.2792252878126251
13.776450511945393,-1.135497618102422
14.093856655290102,-1.1026427153632412
14.35494880546075,-0.7829150456530384
14.64334470989761,-1.0101873759428357
14.98805460750853,-0.9785869392616137
15.305460750853241,-0.9303592695514084
15.5938566552901,-0.8816315998412088
15.890784982935154,-0.8272766971020244
16.203071672354945,-0.9085490273918244
16.45904436860068,-0.8254485907106002
16.754266211604094,-0.6067209210003978
17.05460750853242,-0.3729932512901949
17.337883959044365,-0.3836383485510131
17.593856655290104,-0.30991067884081347
17.952218430034126,-0.30681024215958863
18.225255972696246,-0.3330825724493836
18.549488054607504,-0.17935490273918306
18.754266211604097,1.3877787807814457e-15
