-1.096000000000000085e+01 -1.047000000000000014e-01
-1.092999999999999972e+01 -1.426999999999999935e-01
-1.088000000000000078e+01 -1.426000000000000045e-01
-1.075999999999999979e+01 -1.507999999999999896e-01
-1.069999999999999929e+01 -1.353999999999999926e-01
-1.058999999999999986e+01 -1.459999999999999909e-01
-1.053999999999999915e+01 -1.280999999999999917e-01
-1.040000000000000036e+01 -1.413000000000000089e-01
-1.033000000000000007e+01 -1.238999999999999962e-01
-1.019999999999999929e+01 -1.365999999999999992e-01
-1.015000000000000036e+01 -1.183000000000000024e-01
-1.000999999999999979e+01 -1.313999999999999890e-01
-9.941000000000000725e+00 -1.145000000000000046e-01
-9.810999999999999943e+00 -1.244999999999999996e-01
-9.747999999999999332e+00 -1.101000000000000034e-01
-9.637000000000000455e+00 -1.213000000000000050e-01
-9.602000000000000313e+00 -1.030999999999999972e-01
-9.519000000000000128e+00 -1.129000000000000004e-01
-9.465999999999999304e+00 -1.005999999999999950e-01
-9.365000000000000213e+00 -1.108999999999999986e-01
-9.307000000000000384e+00 -9.303999999999999770e-02
-9.173000000000000043e+00 -1.034999999999999948e-01
-9.102999999999999758e+00 -9.242000000000000215e-02
-8.974000000000000199e+00 -9.866999999999999382e-02
-8.912000000000000810e+00 -8.663999999999999480e-02
-8.805999999999999162e+00 -9.328000000000000180e-02
-8.753999999999999559e+00 -8.164000000000000423e-02
-8.637999999999999901e+00 -8.890000000000000679e-02
-8.573999999999999844e+00 -7.757000000000000006e-02
-8.446999999999999176e+00 -8.257000000000000450e-02
-8.387000000000000455e+00 -7.155999999999999861e-02
-8.269000000000000128e+00 -7.906000000000000527e-02
-8.220000000000000639e+00 -6.843000000000000471e-02
-8.114000000000000767e+00 -7.256999999999999562e-02
-8.051000000000000156e+00 -6.281000000000000472e-02
-7.929999999999999716e+00 -6.679000000000000214e-02
-7.876000000000000334e+00 -5.741999999999999882e-02
-7.777999999999999581e+00 -6.178999999999999770e-02
-7.727000000000000313e+00 -5.281000000000000277e-02
-7.616999999999999993e+00 -5.616999999999999771e-02
-7.565000000000000391e+00 -5.031000000000000055e-02
-7.453999999999999737e+00 -5.131999999999999756e-02
-7.402000000000000135e+00 -4.327999999999999903e-02
-7.285999999999999588e+00 -4.578000000000000125e-02
-7.214000000000000412e+00 -4.014999999999999819e-02
-7.083000000000000185e+00 -3.967999999999999999e-02
-7.009000000000000341e+00 -3.311999999999999666e-02
-6.884999999999999787e+00 -3.593999999999999972e-02
-6.836000000000000298e+00 -2.889999999999999861e-02
-6.762999999999999901e+00 -2.867000000000000104e-02
-6.714999999999999858e+00 -2.648000000000000007e-02
-6.612000000000000099e+00 -2.305000000000000104e-02
-6.557000000000000384e+00 -1.882999999999999952e-02
-6.429000000000000270e+00 -1.625000000000000056e-02
-6.362000000000000099e+00 -1.531000000000000069e-02
-6.243000000000000327e+00 -1.187000000000000034e-02
-6.189000000000000057e+00 -8.828000000000000777e-03
-6.083000000000000185e+00 -5.389999999999999826e-03
-6.017000000000000348e+00 -4.843000000000000083e-03
-5.891000000000000014e+00 1.172000000000000082e-03
-5.836000000000000298e+00 -3.593999999999999972e-03
-5.735999999999999766e+00 8.359000000000000111e-03
-5.677999999999999936e+00 5.233999999999999937e-03
-5.557999999999999829e+00 1.515999999999999986e-02
-5.496999999999999886e+00 7.577999999999999667e-03
-5.392000000000000348e+00 1.944999999999999854e-02
-5.336999999999999744e+00 1.358999999999999965e-02
-5.238999999999999879e+00 2.750000000000000014e-02
-5.198999999999999844e+00 1.726000000000000104e-02
-5.083000000000000185e+00 3.726000000000000145e-02
-5.009000000000000341e+00 2.077999999999999986e-02
-4.852999999999999758e+00 4.351000000000000006e-02
-4.807000000000000384e+00 2.905999999999999903e-02
-4.708000000000000185e+00 4.889999999999999902e-02
